#HOLE:,U1519A
#EXPEDITION:,372
#TOP:,0.6404
#BOTTOM:,617.0984
DEPTH_LSF,DTCO,DTSM,VCO,VSH
m,us/ft,us/ft,km/s,km/s
82.9364,173.92178,-999.25,1.7525,-999.25
83.0888,174.87845,-999.25,1.7429,-999.25
83.2412,173.07489,-999.25,1.7611,-999.25
83.3936,171.36333,-999.25,1.7787,-999.25
83.5460,172.51225,-999.25,1.7668,-999.25
83.6984,173.10471,-999.25,1.7608,-999.25
83.8508,172.50452,-999.25,1.7669,-999.25
84.0032,172.27275,-999.25,1.7693,-999.25
84.1556,172.26410,-999.25,1.7694,-999.25
84.3080,172.26866,-999.25,1.7693,-999.25
84.4604,172.40707,-999.25,1.7679,-999.25
84.6128,172.94398,-999.25,1.7624,-999.25
84.7652,173.21938,-999.25,1.7596,-999.25
84.9176,172.40012,-999.25,1.7680,-999.25
85.0700,171.73228,-999.25,1.7749,-999.25
85.2224,171.85974,-999.25,1.7735,-999.25
85.3748,172.83630,-999.25,1.7635,-999.25
85.5272,174.20639,-999.25,1.7496,-999.25
85.6796,176.95711,-999.25,1.7225,-999.25
85.8320,179.55504,-999.25,1.6975,-999.25
85.9844,180.94342,-999.25,1.6845,-999.25
86.1368,181.23335,-999.25,1.6818,-999.25
86.2892,181.24323,-999.25,1.6817,-999.25
86.4416,181.22952,-999.25,1.6818,-999.25
86.5940,180.83282,-999.25,1.6855,-999.25
86.7464,179.72978,-999.25,1.6959,-999.25
86.8988,179.75758,-999.25,1.6956,-999.25
87.0512,179.87823,-999.25,1.6945,-999.25
87.2036,179.70416,-999.25,1.6961,-999.25
87.3560,179.53383,-999.25,1.6977,-999.25
87.5084,179.07564,-999.25,1.7021,-999.25
87.6608,178.80408,-999.25,1.7047,-999.25
87.8132,178.22369,-999.25,1.7102,-999.25
87.9656,177.00650,-999.25,1.7220,-999.25
88.1180,175.24258,-999.25,1.7393,-999.25
88.2704,173.50023,-999.25,1.7568,-999.25
88.4228,172.59000,-999.25,1.7660,-999.25
88.5752,172.53113,-999.25,1.7666,-999.25
88.7276,172.85681,-999.25,1.7633,-999.25
88.8800,172.94089,-999.25,1.7625,-999.25
89.0324,172.84081,-999.25,1.7635,-999.25
89.1848,172.57477,-999.25,1.7662,-999.25
89.3372,172.39178,-999.25,1.7681,-999.25
89.4896,172.17720,-999.25,1.7703,-999.25
89.6420,171.39993,-999.25,1.7783,-999.25
89.7944,170.36012,-999.25,1.7892,-999.25
89.9468,168.91841,-999.25,1.8044,-999.25
90.0992,168.39587,-999.25,1.8100,-999.25
90.2516,169.27513,-999.25,1.8006,-999.25
90.4040,170.47011,-999.25,1.7880,-999.25
90.5564,171.34767,-999.25,1.7788,-999.25
90.7088,172.05730,-999.25,1.7715,-999.25
90.8612,172.39297,-999.25,1.7681,-999.25
91.0136,172.04614,-999.25,1.7716,-999.25
91.1660,171.15770,-999.25,1.7808,-999.25
91.3184,170.78117,-999.25,1.7847,-999.25
91.4708,171.17528,-999.25,1.7806,-999.25
91.6232,171.79729,-999.25,1.7742,-999.25
91.7756,171.78903,-999.25,1.7743,-999.25
91.9280,171.37015,-999.25,1.7786,-999.25
92.0804,170.75539,-999.25,1.7850,-999.25
92.2328,170.21004,-999.25,1.7907,-999.25
92.3852,170.29889,-999.25,1.7898,-999.25
92.5376,170.98962,-999.25,1.7826,-999.25
92.6900,172.00839,-999.25,1.7720,-999.25
92.8424,172.90909,-999.25,1.7628,-999.25
92.9948,173.34665,-999.25,1.7583,-999.25
93.1472,173.51662,-999.25,1.7566,-999.25
93.2996,173.58220,-999.25,1.7559,-999.25
93.4520,173.62265,-999.25,1.7555,-999.25
93.6044,173.27303,-999.25,1.7591,-999.25
93.7568,172.52646,-999.25,1.7667,-999.25
93.9092,171.67888,-999.25,1.7754,-999.25
94.0616,171.15332,-999.25,1.7809,-999.25
94.2140,170.75981,-999.25,1.7850,-999.25
94.3664,170.67728,-999.25,1.7858,-999.25
94.5188,171.11275,-999.25,1.7813,-999.25
94.6712,172.43843,-999.25,1.7676,-999.25
94.8236,173.62308,-999.25,1.7555,-999.25
94.9760,174.45792,-999.25,1.7471,-999.25
95.1284,175.18021,-999.25,1.7399,-999.25
95.2808,176.08995,-999.25,1.7309,-999.25
95.4332,176.39787,-999.25,1.7279,-999.25
95.5856,175.57263,-999.25,1.7360,-999.25
95.7380,174.55583,-999.25,1.7461,-999.25
95.8904,173.34369,-999.25,1.7584,-999.25
96.0428,171.67714,-999.25,1.7754,-999.25
96.1952,171.05127,-999.25,1.7819,-999.25
96.3476,171.59290,-999.25,1.7763,-999.25
96.5000,172.35979,-999.25,1.7684,-999.25
96.6524,173.24835,-999.25,1.7593,-999.25
96.8048,174.02660,-999.25,1.7515,-999.25
96.9572,174.28984,-999.25,1.7488,-999.25
97.1096,173.98624,-999.25,1.7519,-999.25
97.2620,174.14606,-999.25,1.7503,-999.25
97.4144,174.68790,-999.25,1.7448,-999.25
97.5668,174.87706,-999.25,1.7429,-999.25
97.7192,174.92856,-999.25,1.7424,-999.25
97.8716,174.64851,-999.25,1.7452,-999.25
98.0240,173.45811,-999.25,1.7572,-999.25
98.1764,171.59189,-999.25,1.7763,-999.25
98.3288,170.36688,-999.25,1.7891,-999.25
98.4812,170.30347,-999.25,1.7897,-999.25
98.6336,170.48441,-999.25,1.7878,-999.25
98.7860,170.35526,-999.25,1.7892,-999.25
98.9384,171.00943,-999.25,1.7824,-999.25
99.0908,172.39401,-999.25,1.7680,-999.25
99.2432,173.90656,-999.25,1.7527,-999.25
99.3956,174.31685,-999.25,1.7485,-999.25
99.5480,174.19781,-999.25,1.7497,-999.25
99.7004,173.77611,-999.25,1.7540,-999.25
99.8528,173.37531,-999.25,1.7580,-999.25
100.0052,172.59747,-999.25,1.7660,-999.25
100.1576,172.70651,-999.25,1.7648,-999.25
100.3100,173.97812,-999.25,1.7519,-999.25
100.4624,176.27510,-999.25,1.7291,-999.25
100.6148,178.59914,-999.25,1.7066,-999.25
100.7672,180.80814,-999.25,1.6858,-999.25
100.9196,181.77420,-999.25,1.6768,-999.25
101.0720,181.92442,-999.25,1.6754,-999.25
101.2244,181.78644,-999.25,1.6767,-999.25
101.3768,181.11534,-999.25,1.6829,-999.25
101.5292,180.43713,-999.25,1.6892,-999.25
101.6816,181.39793,-999.25,1.6803,-999.25
101.8340,183.15309,-999.25,1.6642,-999.25
101.9864,184.10724,-999.25,1.6556,-999.25
102.1388,183.02739,-999.25,1.6653,-999.25
102.2912,180.98792,-999.25,1.6841,-999.25
102.4436,180.17328,-999.25,1.6917,-999.25
102.5960,180.84200,-999.25,1.6854,-999.25
102.7484,182.47752,-999.25,1.6703,-999.25
102.9008,183.69308,-999.25,1.6593,-999.25
103.0532,183.42879,-999.25,1.6617,-999.25
103.2056,181.37862,-999.25,1.6805,-999.25
103.3580,179.33325,-999.25,1.6996,-999.25
103.5104,178.09831,-999.25,1.7114,-999.25
103.6628,178.22398,-999.25,1.7102,-999.25
103.8152,179.71866,-999.25,1.6960,-999.25
103.9676,180.93968,-999.25,1.6845,-999.25
104.1200,180.93823,-999.25,1.6846,-999.25
104.2724,179.58334,-999.25,1.6973,-999.25
104.4248,177.52908,-999.25,1.7169,-999.25
104.5772,176.56801,-999.25,1.7262,-999.25
104.7296,176.41783,-999.25,1.7277,-999.25
104.8820,176.55586,-999.25,1.7264,-999.25
105.0344,177.24529,-999.25,1.7197,-999.25
105.1868,178.47693,-999.25,1.7078,-999.25
105.3392,179.70172,-999.25,1.6961,-999.25
105.4916,180.11819,-999.25,1.6922,-999.25
105.6440,179.20380,-999.25,1.7009,-999.25
105.7964,177.99220,-999.25,1.7124,-999.25
105.9488,176.94263,-999.25,1.7226,-999.25
106.1012,176.72362,-999.25,1.7247,-999.25
106.2536,177.15300,-999.25,1.7205,-999.25
106.4060,176.58896,-999.25,1.7260,-999.25
106.5584,174.22244,-999.25,1.7495,-999.25
106.7108,170.77129,-999.25,1.7848,-999.25
106.8632,168.79710,-999.25,1.8057,-999.25
107.0156,168.06189,-999.25,1.8136,-999.25
107.1680,167.61377,-999.25,1.8185,-999.25
107.3204,167.39769,-999.25,1.8208,-999.25
107.4728,167.48878,-999.25,1.8198,-999.25
107.6252,168.20587,-999.25,1.8121,-999.25
107.7776,168.55324,-999.25,1.8083,-999.25
107.9300,168.63631,-999.25,1.8074,-999.25
108.0824,169.24741,-999.25,1.8009,-999.25
108.2348,170.40282,-999.25,1.7887,-999.25
108.3872,172.09082,-999.25,1.7712,-999.25
108.5396,173.76587,-999.25,1.7541,-999.25
108.6920,175.23865,-999.25,1.7393,-999.25
108.8444,176.36012,-999.25,1.7283,-999.25
108.9968,177.83638,-999.25,1.7139,-999.25
109.1492,179.03705,-999.25,1.7024,-999.25
109.3016,179.64845,-999.25,1.6966,-999.25
109.4540,179.39807,-999.25,1.6990,-999.25
109.6064,177.55267,-999.25,1.7167,-999.25
109.7588,174.82573,-999.25,1.7435,-999.25
109.9112,173.12189,-999.25,1.7606,-999.25
110.0636,171.99878,-999.25,1.7721,-999.25
110.2160,170.61649,-999.25,1.7865,-999.25
110.3684,170.21127,-999.25,1.7907,-999.25
110.5208,170.33498,-999.25,1.7894,-999.25
110.6732,170.88597,-999.25,1.7836,-999.25
110.8256,171.55315,-999.25,1.7767,-999.25
110.9780,171.69054,-999.25,1.7753,-999.25
111.1304,170.19847,-999.25,1.7909,-999.25
111.2828,168.67552,-999.25,1.8070,-999.25
111.4352,168.67271,-999.25,1.8070,-999.25
111.5876,169.02585,-999.25,1.8033,-999.25
111.7400,168.82832,-999.25,1.8054,-999.25
111.8924,168.17580,-999.25,1.8124,-999.25
112.0448,167.77199,-999.25,1.8168,-999.25
112.1972,168.12608,-999.25,1.8129,-999.25
112.3496,169.26952,-999.25,1.8007,-999.25
112.5020,170.85191,-999.25,1.7840,-999.25
112.6544,172.50613,-999.25,1.7669,-999.25
112.8068,173.66946,-999.25,1.7551,-999.25
112.9592,174.05304,-999.25,1.7512,-999.25
113.1116,173.80667,-999.25,1.7537,-999.25
113.2640,172.82259,-999.25,1.7637,-999.25
113.4164,171.49919,-999.25,1.7773,-999.25
113.5688,170.62656,-999.25,1.7864,-999.25
113.7212,170.82971,-999.25,1.7842,-999.25
113.8736,171.63144,-999.25,1.7759,-999.25
114.0260,172.14021,-999.25,1.7706,-999.25
114.1784,172.11816,-999.25,1.7709,-999.25
114.3308,172.09714,-999.25,1.7711,-999.25
114.4832,172.36855,-999.25,1.7683,-999.25
114.6356,172.77544,-999.25,1.7641,-999.25
114.7880,173.19427,-999.25,1.7599,-999.25
114.9404,173.14656,-999.25,1.7604,-999.25
115.0928,172.63341,-999.25,1.7656,-999.25
115.2452,171.93826,-999.25,1.7727,-999.25
115.3976,171.34999,-999.25,1.7788,-999.25
115.5500,170.44043,-999.25,1.7883,-999.25
115.7024,170.10794,-999.25,1.7918,-999.25
115.8548,170.14778,-999.25,1.7914,-999.25
116.0072,169.98486,-999.25,1.7931,-999.25
116.1596,169.66003,-999.25,1.7965,-999.25
116.3120,169.24400,-999.25,1.8010,-999.25
116.4644,168.98286,-999.25,1.8037,-999.25
116.6168,168.86371,-999.25,1.8050,-999.25
116.7692,168.54315,-999.25,1.8084,-999.25
116.9216,168.21683,-999.25,1.8119,-999.25
117.0740,168.26604,-999.25,1.8114,-999.25
117.2264,168.78661,-999.25,1.8058,-999.25
117.3788,169.46965,-999.25,1.7986,-999.25
117.5312,170.47415,-999.25,1.7880,-999.25
117.6836,171.49496,-999.25,1.7773,-999.25
117.8360,172.17343,-999.25,1.7703,-999.25
117.9884,172.48370,-999.25,1.7671,-999.25
118.1408,172.39459,-999.25,1.7680,-999.25
118.2932,171.85797,-999.25,1.7736,-999.25
118.4456,171.54355,-999.25,1.7768,-999.25
118.5980,171.11957,-999.25,1.7812,-999.25
118.7504,170.56613,-999.25,1.7870,-999.25
118.9028,170.23755,-999.25,1.7904,-999.25
119.0552,170.15964,-999.25,1.7913,-999.25
119.2076,170.64079,-999.25,1.7862,-999.25
119.3600,171.29584,-999.25,1.7794,-999.25
119.5124,171.71420,-999.25,1.7750,-999.25
119.6648,172.04430,-999.25,1.7716,-999.25
119.8172,172.59138,-999.25,1.7660,-999.25
119.9696,173.37839,-999.25,1.7580,-999.25
120.1220,174.07704,-999.25,1.7509,-999.25
120.2744,174.51561,-999.25,1.7465,-999.25
120.4268,174.40569,-999.25,1.7476,-999.25
120.5792,173.79341,-999.25,1.7538,-999.25
120.7316,173.13074,-999.25,1.7605,-999.25
120.8840,172.81435,-999.25,1.7637,-999.25
121.0364,172.87340,-999.25,1.7631,-999.25
121.1888,172.95213,-999.25,1.7623,-999.25
121.3412,172.91689,-999.25,1.7627,-999.25
121.4936,172.78473,-999.25,1.7640,-999.25
121.6460,172.76259,-999.25,1.7643,-999.25
121.7984,173.07112,-999.25,1.7611,-999.25
121.9508,173.63791,-999.25,1.7554,-999.25
122.1032,174.25897,-999.25,1.7491,-999.25
122.2556,174.59799,-999.25,1.7457,-999.25
122.4080,174.73737,-999.25,1.7443,-999.25
122.5604,174.80273,-999.25,1.7437,-999.25
122.7128,174.78358,-999.25,1.7439,-999.25
122.8652,174.59970,-999.25,1.7457,-999.25
123.0176,174.24448,-999.25,1.7493,-999.25
123.1700,173.85905,-999.25,1.7531,-999.25
123.3224,173.15034,-999.25,1.7603,-999.25
123.4748,172.48880,-999.25,1.7671,-999.25
123.6272,171.60316,-999.25,1.7762,-999.25
123.7796,170.75639,-999.25,1.7850,-999.25
123.9320,170.28845,-999.25,1.7899,-999.25
124.0844,170.09369,-999.25,1.7920,-999.25
124.2368,169.80031,-999.25,1.7950,-999.25
124.3892,169.81313,-999.25,1.7949,-999.25
124.5416,170.10730,-999.25,1.7918,-999.25
124.6940,170.43839,-999.25,1.7883,-999.25
124.8464,170.81516,-999.25,1.7844,-999.25
124.9988,171.02831,-999.25,1.7822,-999.25
125.1512,171.16623,-999.25,1.7807,-999.25
125.3036,171.49522,-999.25,1.7773,-999.25
125.4560,172.02942,-999.25,1.7718,-999.25
125.6084,172.70833,-999.25,1.7648,-999.25
125.7608,173.07817,-999.25,1.7611,-999.25
125.9132,172.95387,-999.25,1.7623,-999.25
126.0656,172.20775,-999.25,1.7700,-999.25
126.2180,171.14940,-999.25,1.7809,-999.25
126.3704,170.40672,-999.25,1.7887,-999.25
126.5228,170.17757,-999.25,1.7911,-999.25
126.6752,170.45004,-999.25,1.7882,-999.25
126.8276,170.99533,-999.25,1.7825,-999.25
126.9800,171.59143,-999.25,1.7763,-999.25
127.1324,172.11969,-999.25,1.7709,-999.25
127.2848,172.32851,-999.25,1.7687,-999.25
127.4372,172.26001,-999.25,1.7694,-999.25
127.5896,171.90753,-999.25,1.7730,-999.25
127.7420,171.45441,-999.25,1.7777,-999.25
127.8944,171.04814,-999.25,1.7820,-999.25
128.0468,170.94055,-999.25,1.7831,-999.25
128.1992,171.05283,-999.25,1.7819,-999.25
128.3516,171.32416,-999.25,1.7791,-999.25
128.5040,171.46727,-999.25,1.7776,-999.25
128.6564,171.59512,-999.25,1.7763,-999.25
128.8088,171.73404,-999.25,1.7748,-999.25
128.9612,171.85420,-999.25,1.7736,-999.25
129.1136,172.01485,-999.25,1.7719,-999.25
129.2660,172.28217,-999.25,1.7692,-999.25
129.4184,172.23393,-999.25,1.7697,-999.25
129.5708,172.12193,-999.25,1.7708,-999.25
129.7232,172.22873,-999.25,1.7697,-999.25
129.8756,172.50519,-999.25,1.7669,-999.25
130.0280,172.76193,-999.25,1.7643,-999.25
130.1804,172.91449,-999.25,1.7627,-999.25
130.3328,172.72968,-999.25,1.7646,-999.25
130.4852,172.14383,-999.25,1.7706,-999.25
130.6376,171.18935,-999.25,1.7805,-999.25
130.7900,169.94411,-999.25,1.7935,-999.25
130.9424,169.10539,-999.25,1.8024,-999.25
131.0948,168.75090,-999.25,1.8062,-999.25
131.2472,168.46603,-999.25,1.8093,-999.25
131.3996,168.17804,-999.25,1.8124,-999.25
131.5520,167.84753,-999.25,1.8159,-999.25
131.7044,167.40074,-999.25,1.8208,-999.25
131.8568,167.44464,-999.25,1.8203,-999.25
132.0092,167.93851,-999.25,1.8150,-999.25
132.1616,168.44460,-999.25,1.8095,-999.25
132.3140,169.06100,-999.25,1.8029,-999.25
132.4664,169.48862,-999.25,1.7984,-999.25
132.6188,169.40173,-999.25,1.7993,-999.25
132.7712,169.46060,-999.25,1.7986,-999.25
132.9236,169.45854,-999.25,1.7987,-999.25
133.0760,168.95580,-999.25,1.8040,-999.25
133.2284,167.54282,-999.25,1.8192,-999.25
133.3808,166.68098,-999.25,1.8286,-999.25
133.5332,166.46185,-999.25,1.8311,-999.25
133.6856,166.39572,-999.25,1.8318,-999.25
133.8380,166.69868,-999.25,1.8284,-999.25
133.9904,167.14857,-999.25,1.8235,-999.25
134.1428,167.55577,-999.25,1.8191,-999.25
134.2952,167.71400,-999.25,1.8174,-999.25
134.4476,167.48651,-999.25,1.8198,-999.25
134.6000,167.03751,-999.25,1.8247,-999.25
134.7524,166.47580,-999.25,1.8309,-999.25
134.9048,165.83415,-999.25,1.8380,-999.25
135.0572,165.31209,-999.25,1.8438,-999.25
135.2096,164.81282,-999.25,1.8494,-999.25
135.3620,164.50519,-999.25,1.8528,-999.25
135.5144,164.84003,-999.25,1.8491,-999.25
135.6668,165.79134,-999.25,1.8385,-999.25
135.8192,166.69394,-999.25,1.8285,-999.25
135.9716,167.17516,-999.25,1.8232,-999.25
136.1240,167.50339,-999.25,1.8197,-999.25
136.2764,167.76315,-999.25,1.8168,-999.25
136.4288,167.91010,-999.25,1.8153,-999.25
136.5812,167.60741,-999.25,1.8185,-999.25
136.7336,167.06662,-999.25,1.8244,-999.25
136.8860,166.54106,-999.25,1.8302,-999.25
137.0384,165.85019,-999.25,1.8378,-999.25
137.1908,165.21147,-999.25,1.8449,-999.25
137.3432,164.74472,-999.25,1.8501,-999.25
137.4956,164.26894,-999.25,1.8555,-999.25
137.6480,164.04520,-999.25,1.8580,-999.25
137.8004,163.75745,-999.25,1.8613,-999.25
137.9528,163.64162,-999.25,1.8626,-999.25
138.1052,163.83673,-999.25,1.8604,-999.25
138.2576,164.51616,-999.25,1.8527,-999.25
138.4100,165.32988,-999.25,1.8436,-999.25
138.5624,166.44028,-999.25,1.8313,-999.25
138.7148,167.44185,-999.25,1.8203,-999.25
138.8672,168.12680,-999.25,1.8129,-999.25
139.0196,168.14183,-999.25,1.8128,-999.25
139.1720,167.58466,-999.25,1.8188,-999.25
139.3244,167.16965,-999.25,1.8233,-999.25
139.4768,166.86569,-999.25,1.8266,-999.25
139.6292,166.48466,-999.25,1.8308,-999.25
139.7816,166.26721,-999.25,1.8332,-999.25
139.9340,166.19145,-999.25,1.8340,-999.25
140.0864,166.22794,-999.25,1.8336,-999.25
140.2388,165.86469,-999.25,1.8376,-999.25
140.3912,165.36688,-999.25,1.8432,-999.25
140.5436,165.18724,-999.25,1.8452,-999.25
140.6960,165.17870,-999.25,1.8453,-999.25
140.8484,164.54613,-999.25,1.8524,-999.25
141.0008,163.63428,-999.25,1.8627,-999.25
141.1532,163.57402,-999.25,1.8634,-999.25
141.3056,164.57767,-999.25,1.8520,-999.25
141.4580,167.08376,-999.25,1.8242,-999.25
141.6104,169.98302,-999.25,1.7931,-999.25
141.7628,171.96413,-999.25,1.7725,-999.25
141.9152,172.92432,-999.25,1.7626,-999.25
142.0676,173.84650,-999.25,1.7533,-999.25
142.2200,174.48180,-999.25,1.7469,-999.25
142.3724,173.96635,-999.25,1.7521,-999.25
142.5248,172.04079,-999.25,1.7717,-999.25
142.6772,169.55795,-999.25,1.7976,-999.25
142.8296,167.25029,-999.25,1.8224,-999.25
142.9820,165.93373,-999.25,1.8369,-999.25
143.1344,164.38699,-999.25,1.8542,-999.25
143.2868,162.15858,-999.25,1.8796,-999.25
143.4392,160.82835,-999.25,1.8952,-999.25
143.5916,161.16704,-999.25,1.8912,-999.25
143.7440,162.02684,-999.25,1.8812,-999.25
143.8964,163.74722,-999.25,1.8614,-999.25
144.0488,167.75122,-999.25,1.8170,-999.25
144.2012,172.81004,-999.25,1.7638,-999.25
144.3536,175.13638,-999.25,1.7404,-999.25
144.5060,175.81316,-999.25,1.7337,-999.25
144.6584,176.23409,-999.25,1.7295,-999.25
144.8108,176.73335,-999.25,1.7246,-999.25
144.9632,177.59698,-999.25,1.7162,-999.25
145.1156,178.96411,-999.25,1.7031,-999.25
145.2680,179.42145,-999.25,1.6988,-999.25
145.4204,178.80823,-999.25,1.7046,-999.25
145.5728,177.16298,-999.25,1.7204,-999.25
145.7252,173.16942,-999.25,1.7601,-999.25
145.8776,168.22171,-999.25,1.8119,-999.25
146.0300,162.88837,-999.25,1.8712,-999.25
146.1824,160.34653,-999.25,1.9009,-999.25
146.3348,165.19691,-999.25,1.8451,-999.25
146.4872,171.14500,-999.25,1.7809,-999.25
146.6396,174.23424,-999.25,1.7494,-999.25
146.7920,175.02565,-999.25,1.7415,-999.25
146.9444,174.96362,-999.25,1.7421,-999.25
147.0968,173.53267,-999.25,1.7564,-999.25
147.2492,172.70702,-999.25,1.7648,-999.25
147.4016,172.45651,-999.25,1.7674,-999.25
147.5540,170.95441,-999.25,1.7829,-999.25
147.7064,-999.25,-999.25,-999.25,-999.25
147.8588,-999.25,-999.25,-999.25,-999.25
148.0112,-999.25,-999.25,-999.25,-999.25
148.1636,-999.25,-999.25,-999.25,-999.25
148.3160,-999.25,-999.25,-999.25,-999.25
148.4684,-999.25,-999.25,-999.25,-999.25
148.6208,-999.25,-999.25,-999.25,-999.25
148.7732,-999.25,-999.25,-999.25,-999.25
148.9256,-999.25,-999.25,-999.25,-999.25
149.0780,-999.25,-999.25,-999.25,-999.25
149.2304,-999.25,-999.25,-999.25,-999.25
149.3828,-999.25,-999.25,-999.25,-999.25
149.5352,-999.25,-999.25,-999.25,-999.25
149.6876,-999.25,-999.25,-999.25,-999.25
149.8400,-999.25,-999.25,-999.25,-999.25
149.9924,-999.25,-999.25,-999.25,-999.25
150.1448,-999.25,-999.25,-999.25,-999.25
150.2972,-999.25,-999.25,-999.25,-999.25
150.4496,-999.25,-999.25,-999.25,-999.25
150.6020,-999.25,-999.25,-999.25,-999.25
150.7544,-999.25,-999.25,-999.25,-999.25
150.9068,-999.25,-999.25,-999.25,-999.25
151.0592,-999.25,-999.25,-999.25,-999.25
151.2116,-999.25,-999.25,-999.25,-999.25
151.3640,-999.25,-999.25,-999.25,-999.25
151.5164,-999.25,-999.25,-999.25,-999.25
151.6688,-999.25,-999.25,-999.25,-999.25
151.8212,-999.25,-999.25,-999.25,-999.25
151.9736,-999.25,-999.25,-999.25,-999.25
152.1260,-999.25,-999.25,-999.25,-999.25
152.2784,-999.25,-999.25,-999.25,-999.25
152.4308,-999.25,-999.25,-999.25,-999.25
152.5832,-999.25,-999.25,-999.25,-999.25
152.7356,-999.25,-999.25,-999.25,-999.25
152.8880,-999.25,-999.25,-999.25,-999.25
153.0404,-999.25,-999.25,-999.25,-999.25
153.1928,-999.25,-999.25,-999.25,-999.25
153.3452,-999.25,-999.25,-999.25,-999.25
153.4976,-999.25,-999.25,-999.25,-999.25
153.6500,-999.25,-999.25,-999.25,-999.25
153.8024,-999.25,-999.25,-999.25,-999.25
153.9548,-999.25,-999.25,-999.25,-999.25
154.1072,-999.25,-999.25,-999.25,-999.25
154.2596,-999.25,-999.25,-999.25,-999.25
154.4120,-999.25,-999.25,-999.25,-999.25
154.5644,-999.25,-999.25,-999.25,-999.25
154.7168,-999.25,-999.25,-999.25,-999.25
154.8692,-999.25,-999.25,-999.25,-999.25
155.0216,-999.25,-999.25,-999.25,-999.25
155.1740,-999.25,-999.25,-999.25,-999.25
155.3264,-999.25,-999.25,-999.25,-999.25
155.4788,-999.25,-999.25,-999.25,-999.25
155.6312,-999.25,-999.25,-999.25,-999.25
155.7836,-999.25,-999.25,-999.25,-999.25
155.9360,-999.25,-999.25,-999.25,-999.25
156.0884,-999.25,-999.25,-999.25,-999.25
156.2408,-999.25,-999.25,-999.25,-999.25
156.3932,-999.25,-999.25,-999.25,-999.25
156.5456,-999.25,-999.25,-999.25,-999.25
156.6980,-999.25,-999.25,-999.25,-999.25
156.8504,-999.25,-999.25,-999.25,-999.25
157.0028,-999.25,-999.25,-999.25,-999.25
157.1552,-999.25,-999.25,-999.25,-999.25
157.3076,-999.25,-999.25,-999.25,-999.25
157.4600,-999.25,-999.25,-999.25,-999.25
157.6124,-999.25,-999.25,-999.25,-999.25
157.7648,-999.25,-999.25,-999.25,-999.25
157.9172,-999.25,-999.25,-999.25,-999.25
158.0696,-999.25,-999.25,-999.25,-999.25
158.2220,-999.25,-999.25,-999.25,-999.25
158.3744,-999.25,-999.25,-999.25,-999.25
158.5268,-999.25,-999.25,-999.25,-999.25
158.6792,-999.25,-999.25,-999.25,-999.25
158.8316,-999.25,-999.25,-999.25,-999.25
158.9840,-999.25,-999.25,-999.25,-999.25
159.1364,-999.25,-999.25,-999.25,-999.25
159.2888,-999.25,-999.25,-999.25,-999.25
159.4412,-999.25,-999.25,-999.25,-999.25
159.5936,-999.25,-999.25,-999.25,-999.25
159.7460,-999.25,-999.25,-999.25,-999.25
159.8984,-999.25,-999.25,-999.25,-999.25
160.0508,-999.25,-999.25,-999.25,-999.25
160.2032,-999.25,-999.25,-999.25,-999.25
160.3556,-999.25,-999.25,-999.25,-999.25
160.5080,-999.25,-999.25,-999.25,-999.25
160.6604,-999.25,-999.25,-999.25,-999.25
160.8128,-999.25,-999.25,-999.25,-999.25
160.9652,-999.25,-999.25,-999.25,-999.25
161.1176,-999.25,-999.25,-999.25,-999.25
161.2700,-999.25,-999.25,-999.25,-999.25
161.4224,-999.25,-999.25,-999.25,-999.25
161.5748,-999.25,-999.25,-999.25,-999.25
161.7272,-999.25,-999.25,-999.25,-999.25
161.8796,-999.25,-999.25,-999.25,-999.25
162.0320,-999.25,-999.25,-999.25,-999.25
162.1844,-999.25,-999.25,-999.25,-999.25
162.3368,-999.25,-999.25,-999.25,-999.25
162.4892,-999.25,-999.25,-999.25,-999.25
162.6416,-999.25,-999.25,-999.25,-999.25
162.7940,-999.25,-999.25,-999.25,-999.25
162.9464,-999.25,-999.25,-999.25,-999.25
163.0988,-999.25,-999.25,-999.25,-999.25
163.2512,-999.25,-999.25,-999.25,-999.25
163.4036,-999.25,-999.25,-999.25,-999.25
163.5560,-999.25,-999.25,-999.25,-999.25
163.7084,-999.25,-999.25,-999.25,-999.25
163.8608,-999.25,-999.25,-999.25,-999.25
164.0132,-999.25,-999.25,-999.25,-999.25
164.1656,-999.25,-999.25,-999.25,-999.25
164.3180,-999.25,-999.25,-999.25,-999.25
164.4704,-999.25,-999.25,-999.25,-999.25
164.6228,-999.25,-999.25,-999.25,-999.25
164.7752,-999.25,-999.25,-999.25,-999.25
164.9276,-999.25,-999.25,-999.25,-999.25
165.0800,-999.25,-999.25,-999.25,-999.25
165.2324,-999.25,-999.25,-999.25,-999.25
165.3848,-999.25,-999.25,-999.25,-999.25
165.5372,-999.25,-999.25,-999.25,-999.25
165.6896,-999.25,-999.25,-999.25,-999.25
165.8420,-999.25,-999.25,-999.25,-999.25
165.9944,-999.25,-999.25,-999.25,-999.25
166.1468,-999.25,-999.25,-999.25,-999.25
166.2992,-999.25,-999.25,-999.25,-999.25
166.4516,-999.25,-999.25,-999.25,-999.25
166.6040,-999.25,-999.25,-999.25,-999.25
166.7564,-999.25,-999.25,-999.25,-999.25
166.9088,-999.25,-999.25,-999.25,-999.25
167.0612,-999.25,-999.25,-999.25,-999.25
167.2136,-999.25,-999.25,-999.25,-999.25
167.3660,-999.25,-999.25,-999.25,-999.25
167.5184,-999.25,-999.25,-999.25,-999.25
