#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.5708
#BOTTOM:,593.3048
DEPTH_LSF,RHON
m,g/cm3
195.2360,1.950837
195.3884,1.941444
195.5408,1.938292
195.6932,1.926875
195.8456,1.927737
195.9980,1.949282
196.1504,1.960855
196.3028,1.973076
196.4552,1.965177
196.6076,1.947481
196.7600,1.951377
196.9124,1.945349
197.0648,1.934816
197.2172,1.934873
197.3696,1.946842
197.5220,1.964249
197.6744,1.983858
197.8268,1.978503
197.9792,1.970613
198.1316,1.969558
198.2840,1.981405
198.4364,1.99158
198.5888,1.99726
198.7412,2.000818
198.8936,1.986933
199.0460,1.963222
199.1984,1.945866
199.3508,1.909951
199.5032,1.900549
199.6556,1.919534
199.8080,1.945783
199.9604,1.971385
200.1128,2.011073
200.2652,2.022673
200.4176,2.03336
200.5700,2.05077
200.7224,2.057208
200.8748,2.059547
201.0272,2.063253
201.1796,2.059461
201.3320,2.061765
201.4844,2.05521
201.6368,2.058892
201.7892,2.06012
201.9416,2.069744
202.0940,2.063441
202.2464,2.067382
202.3988,2.056047
202.5512,2.064763
202.7036,2.060715
202.8560,2.053977
203.0084,2.045451
203.1608,2.047107
203.3132,2.042457
203.4656,2.05774
203.6180,2.053383
203.7704,2.048606
203.9228,2.04254
204.0752,2.038754
204.2276,2.0352
204.3800,2.007962
204.5324,1.992054
204.6848,1.968395
204.8372,1.923805
204.9896,1.893988
205.1420,1.89045
205.2944,1.902813
205.4468,1.938252
205.5992,1.964308
205.7516,2.001887
205.9040,2.036067
206.0564,2.050451
206.2088,2.065715
206.3612,2.074927
206.5136,2.075044
206.6660,2.073163
206.8184,2.067164
206.9708,2.055501
207.1232,2.048886
207.2756,2.043041
207.4280,2.035351
207.5804,2.042957
207.7328,2.043655
207.8852,2.043025
208.0376,2.055126
208.1900,2.058345
208.3424,2.055181
208.4948,2.036222
208.6472,2.019408
208.7996,2.012738
208.9520,1.989469
209.1044,1.974153
209.2568,1.973392
209.4092,1.965439
209.5616,1.991626
209.7140,2.010923
209.8664,2.041563
210.0188,2.075319
210.1712,2.088969
210.3236,2.08156
210.4760,2.086791
210.6284,2.068973
210.7808,2.057894
210.9332,2.038548
211.0856,2.02917
211.2380,2.028956
211.3904,2.044669
211.5428,2.040467
211.6952,2.045182
211.8476,2.044097
212.0000,2.043027
212.1524,2.048272
212.3048,2.055408
212.4572,2.037119
