x_coord,depth_coord,vs,vp,density
-13699.784162746666,-1141.1823981871469,385.3169920968814,1744.8388615099575,1887.1375400594927
-13532.743916547395,-1175.697294943365,387.2089080951148,1745.4529247291957,1886.957318543024
-13365.703670348124,-1208.7940931186877,389.10082409334814,1746.0669879484337,1886.777097026555
-13198.663424148854,-1244.1672736319545,390.9927400915816,1746.681051167672,1886.5968755100862
-13031.623177949583,-1279.6709334808893,392.88465608981494,1747.2951143869102,1886.4166539936173
-12864.582931750308,-1315.1745933298248,394.7765720880484,1747.9091776061484,1886.2364324771486
-12697.542685551038,-1349.845294533505,396.66848808628174,1748.5232408253867,1886.0562109606797
-12530.502439351767,-1380.2787792004972,398.5604040845152,1749.1373040446247,1885.875989444211
-12363.462193152496,-1416.5594058684403,400.45232008274854,1749.7513672638631,1885.695767927742
-12196.421946953225,-1453.8756055413867,402.3442360809819,1750.3654304831014,1885.5155464112731
-12029.381700753955,-1489.6905760050768,404.23615207921534,1750.9794937023396,1885.3353248948044
-11862.341454554684,-1518.2110270418948,406.12806807744875,1751.5935569215776,1885.1551033783355
-11695.30120835541,-1546.7314780787137,408.0199840756822,1752.2076201408158,1884.9748818618668
-11528.260962156139,-1581.8541419535302,409.91190007391555,1752.821683360054,1884.794660345398
-11361.220715956868,-1617.8780680434836,411.803816072149,1753.4357465792923,1884.614438828929
-11194.180469757597,-1644.5020635115693,413.69573207038235,1754.0498097985305,1884.43421731246
-11027.140223558326,-1671.126058979655,415.5876480686157,1754.6638730177685,1884.2539957959914
-10860.099977359056,-1697.7500544477405,417.47956406684915,1755.277936237007,1884.0737742795227
-10693.059731159785,-1727.9681966297533,419.3714800650825,1755.8919994562452,1883.8935527630538
-10526.01948496051,-1752.1240235350963,421.26339606331595,1756.5060626754835,1883.7133312465849
-10358.97923876124,-1775.8761228140938,423.15531206154935,1757.1201258947215,1883.533109730116
-10191.938992561969,-1799.6282220930914,425.0472280597828,1757.7341891139597,1883.3528882136472
-10024.898746362698,-1825.2073993225092,426.93914405801615,1758.348252333198,1883.1726666971783
-9857.858500163427,-1850.0842081193407,428.8310600562495,1758.9623155524362,1882.9924451807096
-9690.818253964157,-1872.1536181004267,430.72297605448296,1759.5763787716742,1882.812223664241
-9523.778007764886,-1894.223028081513,432.6148920527163,1760.1904419909124,1882.6320021477718
-9356.737761565611,-1916.2924380625996,434.50680805094976,1760.8045052101509,1882.451780631303
-9189.69751536634,-1938.6741682595682,436.3987240491831,1761.418568429389,1882.2715591148342
-9022.65726916707,-1965.3896851995944,438.29064004741656,1762.0326316486273,1882.0913375983655
-8855.6170229678,-1987.127683705323,440.1825560456499,1762.6466948678653,1881.9111160818966
-8688.576776768528,-2007.909775155958,442.0744720438833,1763.2607580871036,1881.7308945654277
-8521.536530569258,-2028.691866606593,443.96638804211676,1763.8748213063418,1881.5506730489587
-8354.496284369983,-2052.9516266443256,445.8583040403501,1764.48888452558,1881.37045153249
-8187.456038170712,-2079.776012843951,447.75022003858356,1765.102947744818,1881.1902300160214
-8020.415791971442,-2109.927022865527,449.6421360368169,1765.7170109640563,1881.0100084995524
-7853.375545772171,-2140.0780328871024,451.53405203505037,1766.3310741832945,1880.8297869830835
-7686.3352995729,-2169.9454946656188,453.4259680332837,1766.945137402533,1880.6495654666146
-7519.295053373629,-2199.2929450738384,455.31788403151705,1767.559200621771,1880.469343950146
-7352.254807174359,-2235.4423449639835,457.2098000297505,1768.1732638410092,1880.289122433677
-7185.214560975084,-2270.555313046846,459.1017160279839,1768.7873270602474,1880.1089009172083
-7018.174314775813,-2304.4048683073715,460.99363202621737,1769.4013902794857,1879.9286794007394
-6851.134068576543,-2342.870330562595,462.8855480244507,1770.015453498724,1879.7484578842705
-6684.093822377272,-2385.5290391811814,464.77746402268417,1770.629516717962,1879.5682363678018
-6517.053576178001,-2428.187747799768,466.6693800209175,1771.2435799372001,1879.3880148513329
-6350.01332997873,-2470.132930463145,468.56129601915086,1771.8576431564384,1879.2077933348642
-6182.97308377946,-2519.084161967457,470.4532120173843,1772.4717063756766,1879.0275718183952
-6015.932837580185,-2567.3782571929896,472.34512801561766,1773.0857695949148,1878.8473503019263
-5848.892591380914,-2615.669956361683,474.2370440138511,1773.699832814153,1878.6671287854574
-5681.852345181644,-2663.547935639624,476.12896001208446,1774.3138960333913,1878.4869072689887
-5514.812098982373,-2711.156816793778,478.020876010318,1774.9279592526295,1878.30668575252
-5347.771852783102,-2758.954653369652,479.9127920085513,1775.5420224718678,1878.126464236051
-5180.731606583831,-2806.7524899455257,481.80470800678467,1776.1560856911058,1877.9462427195824
-5013.6913603845605,-2845.7645011951618,483.6966240050181,1776.770148910344,1877.7660212031133
-4846.651114185286,-2881.5348562903655,485.58854000325147,1777.3842121295822,1877.5857996866446
-4679.610867986015,-2915.1210746259553,487.4804560014849,1777.9982753488205,1877.4055781701757
-4512.570621786745,-2945.729333843151,489.37237199971827,1778.6123385680587,1877.225356653707
-4345.530375587474,-2959.174252365761,491.2642879979517,1779.226401787297,1877.045135137238
-4178.490129388199,-2969.4395727044675,493.15620399618507,1779.8404650065352,1876.8649136207691
-4011.4498831889287,-2979.7048930431743,495.04811999441847,1780.4545282257734,1876.6846921043004
-37085.41863064465,-883.30077,133.23217310706073,1668.681489411751,1912.3685523651295
-36918.37838444538,-896.6923501268841,135.07539788963456,1669.2462487184507,1912.1883308486606
-36751.33813824611,-910.0839302537681,136.91862267220836,1669.8110080251504,1912.008109332192
-36584.29789204684,-923.4755103806522,138.76184745478218,1670.3757673318505,1911.827887815723
-36417.25764584757,-936.8670905075361,140.605072237356,1670.9405266385502,1911.647666299254
-36250.217399648296,-950.2586706344201,142.44829701992984,1671.5052859452499,1911.4674447827854
-36083.177153449025,-961.7817107507598,144.29152180250367,1672.0700452519498,1911.2872232663165
-35916.13690724975,-967.8288811612439,146.13474658507747,1672.6348045586496,1911.1070017498478
-35749.09666105048,-973.8760515717277,147.9779713676513,1673.1995638653493,1910.9267802333788
-35582.056414851206,-980.1204354991169,149.8211961502251,1673.7643231720492,1910.74655871691
-35415.016168651935,-987.175603192982,151.66442093279892,1674.329082478749,1910.566337200441
-35247.975922452664,-994.230770886847,153.50764571537272,1674.8938417854488,1910.3861156839723
-35080.93567625339,-1001.2859385807122,155.35087049794657,1675.4586010921487,1910.2058941675036
-34913.89543005412,-1005.287905748788,157.1940952805204,1676.0233603988484,1910.0256726510347
-34746.85518385485,-1007.9515417739677,159.0373200630942,1676.588119705548,1909.8454511345658
-34579.81493765558,-1010.6151777991473,160.88054484566803,1677.1528790122481,1909.6652296180969
-34412.77469145631,-1013.278813824327,162.72376962824183,1677.7176383189478,1909.4850081016282
-34245.73444525704,-1015.138705497141,164.56699441081568,1678.2823976256475,1909.3047865851593
-34078.69419905777,-1016.19501192745,166.4102191933895,1678.8471569323474,1909.1245650686906
-33911.6539528585,-1016.5092555642424,168.2534439759633,1679.4119162390473,1908.9443435522214
-33744.61370665922,-1016.6919501292327,170.09666875853713,1679.976675545747,1908.7641220357527
-33577.57346045995,-1017.6789385956143,171.93989354111093,1680.5414348524469,1908.583900519284
-33410.53321426068,-1018.6659270619961,173.78311832368476,1681.1061941591465,1908.4036790028151
-33243.49296806141,-1019.6529155283777,175.6263431062586,1681.6709534658464,1908.2234574863464
-33076.45272186214,-1020.540702694458,177.4695678888324,1682.2357127725463,1908.0432359698775
-32909.412475662866,-1020.9317802738832,179.3127926714062,1682.800472079246,1907.8630144534086
-32742.372229463595,-1021.3228578533083,181.15601745398004,1683.3652313859457,1907.6827929369397
-32575.331983264325,-1021.7139354327335,182.99924223655387,1683.9299906926458,1907.502571420471
-32408.291737065054,-1022.1050130121586,184.8424670191277,1684.4947499993455,1907.322349904002
-32241.251490865783,-1022.7569850437457,186.6856918017015,1685.0595093060451,1907.1421283875334
-32074.211244666512,-1023.9129622717935,188.52891658427532,1685.624268612745,1906.9619068710645
-31907.17099846724,-1024.8819064536683,190.37214136684912,1686.189027919445,1906.7816853545955
-31740.130752267967,-1025.8508506355433,192.21536614942298,1686.7537872261446,1906.6014638381268
-31573.090506068696,-1026.8197948174181,194.05859093199678,1687.3185465328445,1906.421242321658
-31406.050259869426,-1027.7887389992932,195.9018157145706,1687.8833058395442,1906.2410208051892
-31239.010013670155,-1028.645393931375,197.74504049714443,1688.448065146244,1906.06079928872
-31071.969767470884,-1029.3007724386607,199.58826527971823,1689.012824452944,1905.8805777722514
-30904.92952127161,-1029.9561509459463,201.43149006229206,1689.5775837596436,1905.7003562557827
-30737.88927507234,-1030.611529453232,203.27471484486585,1690.1423430663433,1905.5201347393138
-30570.849028873068,-1031.2669079605173,205.11793962743968,1690.7071023730434,1905.339913222845
-30403.808782673797,-1031.7297176196664,206.9611644100135,1691.271861679743,1905.1596917063762
-30236.768536474527,-1031.1678534420362,208.80438919258734,1691.8366209864428,1904.9794701899073
-30069.728290275256,-1031.1055581461235,210.64761397516116,1692.4013802931427,1904.7992486734383
-29902.688044075985,-1031.043262850211,212.49083875773496,1692.9661395998426,1904.6190271569697
-29735.647797876714,-1030.9809675542983,214.3340635403088,1693.5308989065422,1904.4388056405007
-29568.60755167744,-1030.9186722583859,216.17728832288265,1694.0956582132421,1904.258584124032
-29401.56730547817,-1030.5967954217738,218.02051310545644,1694.6604175199418,1904.0783626075631
-29234.5270592789,-1029.5315434023191,219.86373788803027,1695.2251768266417,1903.8981410910942
-29067.486813079628,-1028.4662913828645,221.70696267060407,1695.7899361333416,1903.7179195746255
-28900.446566880357,-1027.4010393634098,223.5501874531779,1696.3546954400413,1903.5376980581566
-28733.406320681082,-1026.3357873439552,225.39341223575173,1696.919454746741,1903.357476541688
-28566.36607448181,-1025.24431935194,227.23663701832552,1697.484214053441,1903.177255025219
-28399.32582828254,-1024.0713187754423,229.07986180089935,1698.0489733601407,1902.99703350875
-28232.28558208327,-1022.8798540491217,230.92308658347315,1698.6137326668404,1902.8168119922811
-28065.245335884,-1021.1587338625657,232.76631136604698,1699.1784919735403,1902.6365904758125
-27898.20508968473,-1019.4376136760095,234.60953614862078,1699.7432512802402,1902.4563689593438
-27731.164843485458,-1017.7164934894535,236.45276093119463,1700.3080105869399,1902.2761474428748
-27564.124597286187,-1015.9953733028974,238.29598571376846,1700.8727698936398,1902.095925926406
-27397.084351086916,-1014.2742531163412,240.13921049634226,1701.4375292003394,1901.915704409937
-27230.044104887642,-1013.4545351371778,241.9824352789161,1702.0022885070393,1901.7354828934683
-27063.00385868837,-1012.9749955376999,243.8256600614899,1702.5670478137392,1901.5552613769994
-26895.9636124891,-1012.5870786739708,245.66888484406374,1703.131807120439,1901.3750398605307
-26728.92336628983,-1012.1991618102418,247.51210962663757,1703.6965664271386,1901.1948183440618
-26561.883120090555,-1011.8112449465127,249.35533440921137,1704.2613257338385,1901.0145968275929
-26394.842873891284,-1011.5112084367867,251.1985591917852,1704.8260850405384,1900.8343753111242
-26227.802627692014,-1011.3021755965074,253.041783974359,1705.390844347238,1900.6541537946553
-26060.762381492743,-1013.7218506001091,254.88500875693282,1705.955603653938,1900.4739322781866
-25893.722135293472,-1016.2269032458985,256.7282335395066,1706.5203629606378,1900.2937107617176
-25726.6818890942,-1018.7319558916879,258.5714583220805,1707.0851222673375,1900.1134892452487
-25559.64164289493,-1021.2370085374773,260.41468310465433,1707.6498815740374,1899.9332677287798
-25392.60139669566,-1022.0320125436572,262.25790788722816,1708.214640880737,1899.7530462123111
-25225.56115049639,-1020.5620107515599,264.1011326698019,1708.7794001874367,1899.5728246958424
-25058.52090429712,-1020.7521816265814,265.94435745237575,1709.3441594941369,1899.3926031793735
-24891.480658097844,-1021.0007012012072,267.7875822349496,1709.9089188008365,1899.2123816629046
-24724.440411898573,-1021.249220775833,269.6308070175234,1710.4736781075362,1899.0321601464357
-24557.400165699302,-1021.4977403504588,271.47403180009724,1711.0384374142361,1898.851938629967
-24390.359919500028,-1019.6411699977089,273.317256582671,1711.603196720936,1898.671717113498
-24223.319673300757,-1016.2634728232263,275.16048136524483,1712.1679560276357,1898.4914955970294
-24056.279427101486,-1007.9595989242207,277.00370614781866,1712.7327153343354,1898.3112740805605
-23889.239180902216,-999.655725025215,278.8469309303925,1713.2974746410353,1898.1310525640915
-23722.198934702945,-991.3518511262095,280.6901557129663,1713.8622339477351,1897.9508310476228
-23555.158688503674,-983.3868457803072,282.5333804955401,1714.4269932544348,1897.770609531154
-23388.118442304403,-979.39059203493,284.3766052781139,1714.9917525611347,1897.5903880146852
-23221.078196105133,-973.7021555913137,286.21983006068774,1715.5565118678344,1897.4101664982163
-23054.03794990586,-965.4118611552138,288.06305484326157,1716.1212711745343,1897.2299449817474
-22886.99770370659,-957.1215667191138,289.9062796258354,1716.6860304812342,1897.0497234652785
-22719.957457507317,-948.8312722830137,291.74950440840917,1717.2507897879339,1896.8695019488098
-22552.917211308046,-947.0634589121879,293.592729190983,1717.8155490946335,1896.6892804323409
-22385.876965108775,-948.5974333930692,295.4359539735568,1718.3803084013337,1896.5090589158722
-22218.836718909504,-955.0868387347368,297.2791787561307,1718.9450677080333,1896.3288373994033
-22051.79647271023,-961.7744179444887,299.12240353870453,1719.509827014733,1896.1486158829343
-21884.75622651096,-968.4619971542404,300.9656283212783,1720.074586321433,1895.9683943664656
-21717.71598031169,-976.4760476101083,302.80885310385213,1720.6393456281328,1895.7881728499967
-21550.675734112418,-987.0311315459084,304.65207788642596,1721.2041049348325,1895.607951333528
-21383.635487913147,-1003.1318187887666,306.4953026689998,1721.7688642415324,1895.4277298170591
-21216.595241713876,-1021.8105462941579,308.3385274515736,1722.333623548232,1895.2475083005902
-21049.554995514605,-1040.4892737995492,310.18175223414744,1722.898382854932,1895.0672867841215
-20882.514749315334,-1058.2180508787746,312.02497701672127,1723.4631421616318,1894.8870652676526
-20715.474503116064,-1068.6415190646526,313.8682017992951,1724.0279014683315,1894.706843751184
-20548.43425691679,-1080.168114726806,315.7114265818689,1724.5926607750312,1894.526622234715
-20381.39401071752,-1092.6673759946952,317.55465136444275,1725.1574200817313,1894.346400718246
-20214.353764518248,-1105.1666372625843,319.3978761470165,1725.722179388431,1894.1661792017771
-20047.313518318977,-1117.6658985304734,321.24110092959035,1726.2869386951306,1893.9859576853084
-19880.273272119706,-1117.9096164412526,323.0843257121642,1726.8516980018305,1893.8057361688395
-19713.233025920435,-1115.782423002799,324.927550494738,1727.4164573085304,1893.6255146523708
-19546.19277972116,-1111.7068431844093,326.77077527731177,1727.98121661523,1893.445293135902
-19379.15253352189,-1107.6312633660198,328.6140000598856,1728.54597592193,1893.265071619433
-19212.11228732262,-1103.55568354763,330.4572248424594,1729.1107352286297,1893.0848501029643
-19045.07204112335,-1092.617585665936,332.30044962503325,1729.6754945353296,1892.9046285864954
-18878.031794924078,-1078.296699169494,334.1436744076071,1730.2402538420295,1892.7244070700267
-18710.991548724807,-1061.996557172003,335.98689919018085,1730.8050131487291,1892.5441855535578
-18543.951302525536,-1045.6964151745117,337.8301239727547,1731.3697724554288,1892.3639640370889
-18376.911056326262,-1029.3962731770202,339.6733487553285,1731.934531762129,1892.18374252062
-18209.87081012699,-1009.7526245291047,341.51657353790233,1732.4992910688286,1892.0035210041513
-18042.83056392772,-988.024135567371,343.35979832047616,1733.0640503755283,1891.8232994876826
-17875.79031772845,-965.6007384250263,345.20302310304993,1733.6288096822282,1891.6430779712136
