x,y,vp,vs,density
-26895.9636124891,-1451.1870786739707,2.0905750690028637,0.6829192659098315,1908.594471598072
-26728.92336628983,-1450.7991618102417,2.0905750690028637,0.6829192659098315,1908.594471598072
-26561.883120090555,-1450.4112449465126,2.0905750690028637,0.6829192659098315,1908.594471598072
-26394.842873891284,-1450.1112084367867,2.0905750690028637,0.6829192659098315,1908.594471598072
-26227.802627692014,-1449.9021755965073,2.0905750690028637,0.6829192659098315,1908.594471598072
-26060.762381492743,-1452.321850600109,2.0905750690028637,0.6829192659098315,1908.594471598072
-25893.722135293472,-1454.8269032458984,2.0905750690028637,0.6829192659098315,1908.594471598072
-25726.6818890942,-1457.3319558916878,2.0905750690028637,0.6829192659098315,1908.594471598072
-25559.64164289493,-1459.8370085374772,2.0905750690028637,0.6829192659098315,1908.594471598072
-25392.60139669566,-1460.632012543657,2.0905750690028637,0.6829192659098315,1908.594471598072
-25225.56115049639,-1459.1620107515598,2.0905750690028637,0.6829192659098315,1908.594471598072
-25058.52090429712,-1459.3521816265813,2.0905750690028637,0.6829192659098315,1908.594471598072
-24891.480658097844,-1459.6007012012071,2.0905750690028637,0.6829192659098315,1908.594471598072
-24724.440411898573,-1459.849220775833,2.0905750690028637,0.6829192659098315,1908.594471598072
-24557.400165699302,-1460.0977403504587,2.0905750690028637,0.6829192659098315,1908.594471598072
-24390.359919500028,-1458.2411699977088,2.0905750690028637,0.6829192659098315,1908.594471598072
-24223.319673300757,-1454.8634728232262,2.0905750690028637,0.6829192659098315,1908.594471598072
-24056.279427101486,-1446.5595989242206,2.0905750690028637,0.6829192659098315,1908.594471598072
-23889.239180902216,-1438.255725025215,2.0905750690028637,0.6829192659098315,1908.594471598072
-23722.198934702945,-1429.9518511262095,2.0905750690028637,0.6829192659098315,1908.594471598072
-23555.158688503674,-1421.9868457803072,2.0905750690028637,0.6829192659098315,1908.594471598072
-23388.118442304403,-1417.99059203493,2.0905750690028637,0.6829192659098315,1908.594471598072
-23221.078196105133,-1412.3021555913137,2.0905750690028637,0.6829192659098315,1908.594471598072
-23054.03794990586,-1404.0118611552139,2.0905750690028637,0.6829192659098315,1908.594471598072
-22886.99770370659,-1395.7215667191138,2.090361160915424,0.6824857963388157,1909.21296505043
-22719.957457507317,-1387.4312722830136,2.0901472528279834,0.6820523267677998,1909.831458502788
-22552.917211308046,-1385.663458912188,2.0899333447405435,0.681618857196784,1910.4499519551462
-22385.876965108775,-1387.197433393069,2.0897194366531036,0.6811853876257681,1911.068445407504
-22218.836718909504,-1393.6868387347367,2.0895055285656636,0.6807519180547522,1911.686938859862
-22051.79647271023,-1400.3744179444886,2.0892916204782233,0.6803184484837363,1912.3054323122199
-21884.75622651096,-1407.0619971542403,2.0890777123907833,0.6798849789127206,1912.9239257645781
-21717.71598031169,-1415.0760476101082,2.0888638043033434,0.6794515093417047,1913.542419216936
-21550.675734112418,-1425.6311315459084,2.0886498962159035,0.6790180397706889,1914.160912669294
-21383.635487913147,-1441.7318187887665,2.088435988128463,0.678584570199673,1914.7794061216518
-21216.595241713876,-1460.410546294158,2.088222080041023,0.6781511006286571,1915.39789957401
-21049.554995514605,-1479.0892737995491,2.0880081719535832,0.6777176310576413,1916.016393026368
-20882.514749315334,-1496.8180508787746,2.0877942638661433,0.6772841614866254,1916.634886478726
-20715.474503116064,-1507.2415190646525,2.087580355778703,0.6768506919156095,1917.2533799310838
-20548.43425691679,-1518.7681147268058,2.087366447691263,0.6764172223445937,1917.8718733834419
-20381.39401071752,-1531.2673759946952,2.087152539603823,0.6759837527735779,1918.4903668357997
-20214.353764518248,-1543.7666372625843,2.086938631516383,0.6755502832025619,1919.1088602881578
-20047.313518318977,-1556.2658985304734,2.0867247234289428,0.6751168136315461,1919.7273537405158
-19880.273272119706,-1556.5096164412525,2.0865108153415024,0.6746833440605302,1920.3458471928739
-19713.233025920435,-1554.382423002799,2.086296907254063,0.6742498744895145,1920.9643406452317
-19546.19277972116,-1550.3068431844092,2.086082999166623,0.6738164049184986,1921.5828340975897
-19379.15253352189,-1546.2312633660197,2.0858690910791826,0.6733829353474827,1922.2013275499476
-19212.11228732262,-1542.15568354763,2.0856551829917427,0.6729494657764669,1922.8198210023058
-19045.07204112335,-1531.217585665936,2.0854412749043028,0.672515996205451,1923.4383144546637
-18878.031794924078,-1516.896699169494,2.085227366816863,0.6720825266344351,1924.0568079070217
-18710.991548724807,-1500.5965571720028,2.0850134587294225,0.6716490570634193,1924.6753013593795
-18543.951302525536,-1484.2964151745116,2.0847995506419825,0.6712155874924034,1925.2937948117376
-18376.911056326262,-1467.9962731770202,2.0845856425545426,0.6707821179213875,1925.9122882640957
-18209.87081012699,-1448.3526245291046,2.0843717344671027,0.6703486483503717,1926.5307817164537
-18042.83056392772,-1426.624135567371,2.0841578263796623,0.6699151787793558,1927.1492751688115
-17875.79031772845,-1404.2007384250262,2.0839439182922224,0.6694817092083399,1927.7677686211696
-17708.75007152918,-1381.7773412826814,2.0837300102047824,0.6690482396373241,1928.3862620735274
-17541.70982532991,-1359.3539441403368,2.0835161021173425,0.6686147700663083,1929.0047555258857
-17374.669579130634,-1336.8896434504363,2.083302194029902,0.6681813004952925,1929.6232489782435
-17207.629332931363,-1317.8430899643583,2.083088285942462,0.6677478309242766,1930.2417424306016
-17040.589086732092,-1299.5919806635297,2.0828743778550223,0.6673143613532606,1930.8602358829594
-16873.54884053282,-1281.3408713627011,2.0826604697675823,0.6668808917822449,1931.4787293353174
-16706.50859433355,-1263.264125452675,2.082446561680142,0.666447422211229,1932.0972227876753
-16539.46834813428,-1251.6401277050772,2.082232653592702,0.6660139526402131,1932.7157162400335
-16372.42810193501,-1250.6411420080756,2.082018745505262,0.6655804830691973,1933.3342096923914
-16205.387855735735,-1250.2958927515851,2.081804837417822,0.6651470134981814,1933.9527031447494
-16038.347609536464,-1249.950643495095,2.081590929330382,0.6647135439271655,1934.5711965971072
-15871.307363337193,-1249.6865956294978,2.081377021242942,0.6642800743561497,1935.1896900494653
-15704.267117137922,-1259.6643150541265,2.081163113155502,0.6638466047851338,1935.8081835018234
-15537.226870938652,-1272.9784535278484,2.080949205068062,0.6634131352141179,1936.4266769541814
-15370.186624739381,-1290.1804950688888,2.0807352969806217,0.6629796656431022,1937.0451704065392
-15203.14637854011,-1309.5878335790583,2.0805213888931817,0.6625461960720863,1937.6636638588973
-15036.106132340836,-1331.9924405321128,2.080307480805742,0.6621127265010704,1938.282157311255
-14869.065886141565,-1361.1513592257068,2.080093572718302,0.6616792569300546,1938.9006507636134
-14702.025639942294,-1391.313218360874,2.0798796646308615,0.6612457873590387,1939.5191442159712
-14534.985393743023,-1422.206399671461,2.0796657565434216,0.6608123177880229,1940.1376376683293
-14367.945147543753,-1453.0995809820479,2.0794518484559816,0.660378848217007,1940.756131120687
-14200.904901344482,-1485.2917121024368,2.0792379403685417,0.6599453786459911,1941.3746245730451
-14033.864655145211,-1520.837352910411,2.0790240322811013,0.6595119090749753,1941.9931180254032
-13866.824408945937,-1555.4098755487792,2.0788101241936614,0.6590784395039594,1942.6116114777612
-13699.784162746666,-1589.9823981871468,2.0785962161062215,0.6586449699329434,1943.230104930119
-13532.743916547395,-1624.497294943365,2.0783823080187815,0.6582115003619277,1943.8485983824771
-13365.703670348124,-1657.5940931186876,2.078168399931341,0.6577780307909119,1944.467091834835
-13198.663424148854,-1692.9672736319544,2.0779544918439012,0.657344561219896,1945.085585287193
-13031.623177949583,-1728.4709334808892,2.0777405837564613,0.6569110916488802,1945.704078739551
-12864.582931750308,-1763.9745933298248,2.0775266756690214,0.6564776220778643,1946.322572191909
-12697.542685551038,-1798.645294533505,2.077312767581581,0.6560441525068484,1946.941065644267
-12530.502439351767,-1829.0787792004971,2.077098859494141,0.6556106829358326,1947.559559096625
-12363.462193152496,-1865.3594058684403,2.076884951406701,0.6551772133648167,1948.1780525489828
-12196.421946953225,-1902.6756055413866,2.0766710433192612,0.6547437437938008,1948.796546001341
-12029.381700753955,-1938.4905760050767,2.076457135231821,0.654310274222785,1949.415039453699
-11862.341454554684,-1967.0110270418947,2.076243227144381,0.6538768046517691,1950.033532906057
-11695.30120835541,-1995.5314780787137,2.076029319056941,0.6534433350807533,1950.6520263584148
-11528.260962156139,-2030.6541419535301,2.075815410969501,0.6530098655097374,1951.2705198107728
-11361.220715956868,-2066.6780680434836,2.0756015028820607,0.6525763959387215,1951.889013263131
-11194.180469757597,-2093.3020635115695,2.0753875947946208,0.6521429263677058,1952.507506715489
-11027.140223558326,-2119.926058979655,2.075173686707181,0.6517094567966899,1953.1260001678468
-10860.099977359056,-2146.5500544477404,2.074959778619741,0.651275987225674,1953.7444936202048
-10693.059731159785,-2176.768196629753,2.0747458705323005,0.6508425176546582,1954.3629870725626
-10526.01948496051,-2200.9240235350962,2.0745319624448606,0.6504090480836423,1954.981480524921
-10358.97923876124,-2224.676122814094,2.0743180543574207,0.6499755785126264,1955.5999739772788
-10191.938992561969,-2248.4282220930913,2.0741041462699807,0.6495421089416106,1956.2184674296368
-10024.898746362698,-2274.007399322509,2.0738902381825404,0.6491086393705947,1956.8369608819946
-9857.858500163427,-2298.8842081193407,2.0736763300951004,0.6486751697995788,1957.4554543343527
-9690.818253964157,-2320.953618100427,2.073462422007661,0.648241700228563,1958.0739477867107
-9523.778007764886,-2343.023028081513,2.0732485139202206,0.6478082306575471,1958.6924412390688
-9356.737761565611,-2365.0924380625997,2.07303460583278,0.6473747610865312,1959.3109346914266
-9189.69751536634,-2387.474168259568,2.0728206977453403,0.6469412915155155,1959.9294281437847
-9022.65726916707,-2414.1896851995944,2.0726067896579004,0.6465078219444996,1960.5479215961425
-8855.6170229678,-2435.927683705323,2.0723928815704604,0.6460743523734838,1961.1664150485005
-8688.576776768528,-2456.709775155958,2.07217897348302,0.6456408828024679,1961.7849085008586
-8521.536530569258,-2477.4918666065932,2.07196506539558,0.645207413231452,1962.4034019532166
-8354.496284369983,-2501.751626644326,2.07175115730814,0.6447739436604362,1963.0218954055745
-8187.456038170712,-2528.576012843951,2.0715372492207003,0.6443404740894203,1963.6403888579325
-8020.415791971442,-2558.727022865527,2.07132334113326,0.6439070045184044,1964.2588823102903
-7853.375545772171,-2588.8780328871026,2.07110943304582,0.6434735349473886,1964.8773757626486
-7686.3352995729,-2618.745494665619,2.07089552495838,0.6430400653763727,1965.4958692150065
-7519.295053373629,-2648.0929450738386,2.07068161687094,0.6426065958053568,1966.1143626673645
-7352.254807174359,-2684.2423449639837,2.0704677087834997,0.642173126234341,1966.7328561197223
-7185.214560975084,-2719.3553130468463,2.07025380069606,0.6417396566633251,1967.3513495720804
-7018.174314775813,-2753.2048683073717,2.07003989260862,0.6413061870923094,1967.9698430244384
-6851.134068576543,-2791.670330562595,2.06982598452118,0.6408727175212935,1968.5883364767965
-6684.093822377272,-2834.3290391811815,2.0696120764337396,0.6404392479502776,1969.2068299291543
-6517.053576178001,-2876.9877477997684,2.0693981683462996,0.6400057783792618,1969.8253233815124
-6350.01332997873,-2918.932930463145,2.0691842602588597,0.6395723088082459,1970.4438168338702
-6182.97308377946,-2967.884161967457,2.06897035217142,0.63913883923723,1971.0623102862285
-6015.932837580185,-3016.17825719299,2.0687564440839794,0.6387053696662142,1971.6808037385863
-5848.892591380914,-3064.469956361683,2.0685425359965395,0.6382719000951983,1972.2992971909443
-5681.852345181644,-3112.347935639624,2.0683286279090995,0.6378384305241824,1972.9177906433022
-5514.812098982373,-3159.956816793778,2.0681147198216596,0.6374049609531666,1973.5362840956602
-5347.771852783102,-3207.7546533696523,2.0679008117342192,0.6369714913821507,1974.154777548018
-5180.731606583831,-3255.552489945526,2.0676869036467793,0.6365380218111348,1974.7732710003763
-5013.6913603845605,-3294.564501195162,2.0674729955593394,0.636104552240119,1975.3917644527342
-4846.651114185286,-3330.3348562903657,2.0672590874718995,0.6356710826691032,1976.0102579050922
-4679.610867986015,-3363.9210746259555,2.067045179384459,0.6352376130980874,1976.6287513574503
-4512.570621786745,-3394.529333843151,2.066831271297019,0.6348041435270715,1977.247244809808
-4345.530375587474,-3407.974252365761,2.0666173632095792,0.6343706739560556,1977.8657382621661
-4178.490129388199,-3418.2395727044677,2.0664034551221393,0.6339372043850398,1978.4842317145242
-4011.4498831889287,-3428.5048930431744,2.066189547034699,0.6335037348140239,1979.1027251668822
-37085.41863064465,-1332.10077,2.100386547598006,0.6957026866726866,1889.1857318284378
-36918.37838444538,-1345.492350126884,2.100386547598006,0.6957026866726866,1889.1857318284378
-36751.33813824611,-1358.883930253768,2.100386547598006,0.6957026866726866,1889.1857318284378
-36584.29789204684,-1372.2755103806521,2.100386547598006,0.6957026866726866,1889.1857318284378
-36417.25764584757,-1385.6670905075362,2.100386547598006,0.6957026866726866,1889.1857318284378
-36250.217399648296,-1399.0586706344202,2.100386547598006,0.6957026866726866,1889.1857318284378
-36083.177153449025,-1410.5817107507596,2.100386547598006,0.6957026866726866,1889.1857318284378
-35916.13690724975,-1416.628881161244,2.100386547598006,0.6957026866726866,1889.1857318284378
-35749.09666105048,-1422.6760515717276,2.100386547598006,0.6957026866726866,1889.1857318284378
-35582.056414851206,-1428.9204354991168,2.100386547598006,0.6957026866726866,1889.1857318284378
-35415.016168651935,-1435.975603192982,2.100386547598006,0.6957026866726866,1889.1857318284378
-35247.975922452664,-1443.030770886847,2.100386547598006,0.6957026866726866,1889.1857318284378
-35080.93567625339,-1450.085938580712,2.100386547598006,0.6957026866726866,1889.1857318284378
-34913.89543005412,-1454.087905748788,2.100386547598006,0.6957026866726866,1889.1857318284378
-34746.85518385485,-1456.7515417739678,2.100386547598006,0.6957026866726866,1889.1857318284378
-34579.81493765558,-1459.4151777991474,2.100386547598006,0.6957026866726866,1889.1857318284378
-34412.77469145631,-1462.078813824327,2.100386547598006,0.6957026866726866,1889.1857318284378
-34245.73444525704,-1463.938705497141,2.100386547598006,0.6957026866726866,1889.1857318284378
-34078.69419905777,-1464.99501192745,2.100386547598006,0.6957026866726866,1889.1857318284378
-33911.6539528585,-1465.3092555642424,2.100386547598006,0.6957026866726866,1889.1857318284378
-33744.61370665922,-1465.4919501292327,2.100386547598006,0.6957026866726866,1889.1857318284378
-33577.57346045995,-1466.4789385956142,2.100386547598006,0.6957026866726866,1889.1857318284378
-33410.53321426068,-1467.465927061996,2.100386547598006,0.6957026866726866,1889.1857318284378
-33243.49296806141,-1468.4529155283776,2.100386547598006,0.6957026866726866,1889.1857318284378
-33076.45272186214,-1469.3407026944578,2.100386547598006,0.6957026866726866,1889.1857318284378
-32909.412475662866,-1469.731780273883,2.100386547598006,0.6957026866726866,1889.1857318284378
-32742.372229463595,-1470.1228578533082,2.100386547598006,0.6957026866726866,1889.1857318284378
-32575.331983264325,-1470.5139354327334,2.100386547598006,0.6957026866726866,1889.1857318284378
-32408.291737065054,-1470.9050130121586,2.100386547598006,0.6957026866726866,1889.1857318284378
-32241.251490865783,-1471.5569850437455,2.100386547598006,0.6957026866726866,1889.1857318284378
-32074.211244666512,-1472.7129622717935,2.100386547598006,0.6957026866726866,1889.1857318284378
-31907.17099846724,-1473.6819064536685,2.100386547598006,0.6957026866726866,1889.1857318284378
-31740.130752267967,-1474.6508506355433,2.100386547598006,0.6957026866726866,1889.1857318284378
-31573.090506068696,-1475.619794817418,2.100386547598006,0.6957026866726866,1889.1857318284378
-31406.050259869426,-1476.5887389992931,2.100386547598006,0.6957026866726866,1889.1857318284378
-31239.010013670155,-1477.445393931375,2.100386547598006,0.6957026866726866,1889.1857318284378
-31071.969767470884,-1478.1007724386607,2.100386547598006,0.6957026866726866,1889.1857318284378
-30904.92952127161,-1478.7561509459463,2.100386547598006,0.6957026866726866,1889.1857318284378
-30737.88927507234,-1479.4115294532319,2.100386547598006,0.6957026866726866,1889.1857318284378
-30570.849028873068,-1480.0669079605173,2.100386547598006,0.6957026866726866,1889.1857318284378
-30403.808782673797,-1480.5297176196664,2.100386547598006,0.6957026866726866,1889.1857318284378
-30236.768536474527,-1479.9678534420361,2.100386547598006,0.6957026866726866,1889.1857318284378
-30069.728290275256,-1479.9055581461234,2.100386547598006,0.6957026866726866,1889.1857318284378
-29902.688044075985,-1479.843262850211,2.100386547598006,0.6957026866726866,1889.1857318284378
-29735.647797876714,-1479.7809675542985,2.100386547598006,0.6957026866726866,1889.1857318284378
-29568.60755167744,-1479.718672258386,2.100386547598006,0.6957026866726866,1889.1857318284378
-29401.56730547817,-1479.3967954217737,2.100386547598006,0.6957026866726866,1889.1857318284378
-29234.5270592789,-1478.331543402319,2.100386547598006,0.6957026866726866,1889.1857318284378
-29067.486813079628,-1477.2662913828644,2.100386547598006,0.6957026866726866,1889.1857318284378
-28900.446566880357,-1476.2010393634098,2.100386547598006,0.6957026866726866,1889.1857318284378
-28733.406320681082,-1475.1357873439551,2.100386547598006,0.6957026866726866,1889.1857318284378
-28566.36607448181,-1474.04431935194,2.100386547598006,0.6957026866726866,1889.1857318284378
-28399.32582828254,-1472.8713187754424,2.100386547598006,0.6957026866726866,1889.1857318284378
-28232.28558208327,-1471.6798540491218,2.100386547598006,0.6957026866726866,1889.1857318284378
-28065.245335884,-1469.9587338625656,2.100386547598006,0.6957026866726866,1889.1857318284378
-27898.20508968473,-1468.2376136760095,2.100386547598006,0.6957026866726866,1889.1857318284378
-27731.164843485458,-1466.5164934894533,2.100386547598006,0.6957026866726866,1889.1857318284378
-27564.124597286187,-1464.7953733028974,2.100386547598006,0.6957026866726866,1889.1857318284378
-27397.084351086916,-1463.0742531163412,2.100386547598006,0.6957026866726866,1889.1857318284378
-27230.044104887642,-1462.2545351371778,2.100386547598006,0.6957026866726866,1889.1857318284378
-27063.00385868837,-1461.7749955376999,2.100386547598006,0.6957026866726866,1889.1857318284378
-26895.9636124891,-1461.3870786739708,2.100386547598006,0.6957026866726866,1889.1857318284378
-26728.92336628983,-1460.9991618102417,2.100386547598006,0.6957026866726866,1889.1857318284378
-26561.883120090555,-1460.6112449465127,2.100386547598006,0.6957026866726866,1889.1857318284378
-26394.842873891284,-1460.3112084367867,2.100386547598006,0.6957026866726866,1889.1857318284378
-26227.802627692014,-1460.1021755965073,2.100386547598006,0.6957026866726866,1889.1857318284378
-26060.762381492743,-1462.521850600109,2.100386547598006,0.6957026866726866,1889.1857318284378
-25893.722135293472,-1465.0269032458984,2.100386547598006,0.6957026866726866,1889.1857318284378
-25726.6818890942,-1467.5319558916879,2.100386547598006,0.6957026866726866,1889.1857318284378
-25559.64164289493,-1470.0370085374773,2.100386547598006,0.6957026866726866,1889.1857318284378
-25392.60139669566,-1470.8320125436571,2.100386547598006,0.6957026866726866,1889.1857318284378
-25225.56115049639,-1469.3620107515599,2.100386547598006,0.6957026866726866,1889.1857318284378
-25058.52090429712,-1469.5521816265814,2.100386547598006,0.6957026866726866,1889.1857318284378
-24891.480658097844,-1469.8007012012072,2.100386547598006,0.6957026866726866,1889.1857318284378
-24724.440411898573,-1470.049220775833,2.100386547598006,0.6957026866726866,1889.1857318284378
-24557.400165699302,-1470.2977403504588,2.100386547598006,0.6957026866726866,1889.1857318284378
-24390.359919500028,-1468.4411699977088,2.100386547598006,0.6957026866726866,1889.1857318284378
-24223.319673300757,-1465.0634728232262,2.100386547598006,0.6957026866726866,1889.1857318284378
-24056.279427101486,-1456.7595989242207,2.100386547598006,0.6957026866726866,1889.1857318284378
-23889.239180902216,-1448.455725025215,2.100386547598006,0.6957026866726866,1889.1857318284378
-23722.198934702945,-1440.1518511262093,2.100386547598006,0.6957026866726866,1889.1857318284378
-23555.158688503674,-1432.186845780307,2.100386547598006,0.6957026866726866,1889.1857318284378
-23388.118442304403,-1428.19059203493,2.100386547598006,0.6957026866726866,1889.1857318284378
-23221.078196105133,-1422.5021555913136,2.100386547598006,0.6957026866726866,1889.1857318284378
-23054.03794990586,-1414.2118611552137,2.100386547598006,0.6957026866726866,1889.1857318284378
-22886.99770370659,-1405.9215667191138,2.100129601176115,0.695184960128486,1890.296830215669
-22719.957457507317,-1397.6312722830137,2.0998726547542237,0.6946672335842853,1891.4079286028998
-22552.917211308046,-1395.863458912188,2.099615708332333,0.6941495070400846,1892.519026990131
-22385.876965108775,-1397.3974333930692,2.099358761910442,0.6936317804958839,1893.630125377362
-22218.836718909504,-1403.8868387347368,2.0991018154885506,0.6931140539516831,1894.7412237645929
-22051.79647271023,-1410.5744179444887,2.0988448690666597,0.6925963274074824,1895.852322151824
-21884.75622651096,-1417.2619971542404,2.098587922644769,0.6920786008632818,1896.963420539055
-21717.71598031169,-1425.2760476101082,2.0983309762228775,0.6915608743190811,1898.074518926286
-21550.675734112418,-1435.8311315459082,2.0980740298009866,0.6910431477748804,1899.185617313517
-21383.635487913147,-1451.9318187887666,2.0978170833790957,0.6905254212306797,1900.296715700748
-21216.595241713876,-1470.6105462941578,2.0975601369572043,0.690007694686479,1901.4078140879792
-21049.554995514605,-1489.2892737995492,2.0973031905353134,0.6894899681422784,1902.5189124752103
-20882.514749315334,-1507.0180508787746,2.0970462441134226,0.6889722415980777,1903.6300108624414
-20715.474503116064,-1517.4415190646525,2.096789297691531,0.688454515053877,1904.7411092496723
-20548.43425691679,-1528.9681147268059,2.0965323512696403,0.6879367885096762,1905.8522076369034
-20381.39401071752,-1541.4673759946952,2.0962754048477494,0.6874190619654755,1906.9633060241345
-20214.353764518248,-1553.9666372625843,2.096018458425858,0.6869013354212749,1908.0744044113653
-20047.313518318977,-1566.4658985304734,2.095761512003967,0.6863836088770742,1909.1855027985964
-19880.273272119706,-1566.7096164412526,2.0955045655820763,0.6858658823328735,1910.2966011858275
-19713.233025920435,-1564.582423002799,2.095247619160185,0.6853481557886728,1911.4076995730584
-19546.19277972116,-1560.5068431844093,2.094990672738294,0.6848304292444721,1912.5187979602895
-19379.15253352189,-1556.4312633660197,2.094733726316403,0.6843127027002714,1913.6298963475206
-19212.11228732262,-1552.35568354763,2.094476779894512,0.6837949761560708,1914.7409947347517
-19045.07204112335,-1541.417585665936,2.094219833472621,0.68327724961187,1915.8520931219828
-18878.031794924078,-1527.096699169494,2.09396288705073,0.6827595230676693,1916.9631915092139
-18710.991548724807,-1510.7965571720028,2.0937059406288387,0.6822417965234686,1918.0742898964447
-18543.951302525536,-1494.4964151745116,2.093448994206948,0.6817240699792679,1919.1853882836758
-18376.911056326262,-1478.1962731770202,2.093192047785057,0.6812063434350673,1920.296486670907
-18209.87081012699,-1458.5526245291046,2.0929351013631656,0.6806886168908666,1921.4075850581378
-18042.83056392772,-1436.8241355673708,2.0926781549412747,0.6801708903466659,1922.5186834453689
-17875.79031772845,-1414.4007384250262,2.0924212085193834,0.6796531638024652,1923.6297818326
-17708.75007152918,-1391.9773412826814,2.0921642620974925,0.6791354372582645,1924.7408802198308
-17541.70982532991,-1369.5539441403366,2.0919073156756016,0.6786177107140638,1925.851978607062
-17374.669579130634,-1347.0896434504361,2.0916503692537103,0.6780999841698631,1926.963076994293
-17207.629332931363,-1328.0430899643584,2.0913934228318194,0.6775822576256624,1928.0741753815241
-17040.589086732092,-1309.7919806635296,2.0911364764099285,0.6770645310814617,1929.1852737687552
-16873.54884053282,-1291.5408713627012,2.090879529988037,0.676546804537261,1930.2963721559863
-16706.50859433355,-1273.464125452675,2.0906225835661463,0.6760290779930603,1931.4074705432172
-16539.46834813428,-1261.840127705077,2.0903656371442554,0.6755113514488597,1932.5185689304483
-16372.42810193501,-1260.8411420080756,2.090108690722364,0.674993624904659,1933.6296673176794
-16205.387855735735,-1260.4958927515852,2.089851744300473,0.6744758983604583,1934.7407657049102
-16038.347609536464,-1260.1506434950948,2.0895947978785823,0.6739581718162576,1935.8518640921413
-15871.307363337193,-1259.8865956294978,2.089337851456691,0.6734404452720569,1936.9629624793724
-15704.267117137922,-1269.8643150541266,2.0890809050348,0.6729227187278561,1938.0740608666033
-15537.226870938652,-1283.1784535278484,2.088823958612909,0.6724049921836555,1939.1851592538344
-15370.186624739381,-1300.3804950688886,2.088567012191018,0.6718872656394548,1940.2962576410657
-15203.14637854011,-1319.7878335790583,2.088310065769127,0.6713695390952541,1941.4073560282966
-15036.106132340836,-1342.1924405321129,2.088053119347236,0.6708518125510534,1942.5184544155277
-14869.065886141565,-1371.3513592257068,2.0877961729253447,0.6703340860068527,1943.6295528027588
-14702.025639942294,-1401.513218360874,2.087539226503454,0.6698163594626521,1944.7406511899899
-14534.985393743023,-1432.4063996714608,2.087282280081563,0.6692986329184514,1945.8517495772207
-14367.945147543753,-1463.2995809820477,2.0870253336596716,0.6687809063742507,1946.9628479644518
-14200.904901344482,-1495.4917121024368,2.0867683872377807,0.6682631798300499,1948.0739463516827
-14033.864655145211,-1531.037352910411,2.08651144081589,0.6677454532858492,1949.1850447389138
-13866.824408945937,-1565.6098755487792,2.0862544943939985,0.6672277267416485,1950.296143126145
-13699.784162746666,-1600.1823981871469,2.0859975479721076,0.6667100001974479,1951.407241513376
-13532.743916547395,-1634.697294943365,2.0857406015502167,0.6661922736532472,1952.5183399006069
-13365.703670348124,-1667.7940931186877,2.0854836551283253,0.6656745471090464,1953.6294382878382
-13198.663424148854,-1703.1672736319545,2.0852267087064345,0.6651568205648458,1954.740536675069
-13031.623177949583,-1738.6709334808893,2.0849697622845436,0.6646390940206451,1955.8516350623001
-12864.582931750308,-1774.1745933298248,2.0847128158626522,0.6641213674764445,1956.9627334495312
-12697.542685551038,-1808.845294533505,2.0844558694407613,0.6636036409322437,1958.0738318367623
-12530.502439351767,-1839.2787792004972,2.0841989230188704,0.663085914388043,1959.1849302239932
-12363.462193152496,-1875.5594058684403,2.083941976596979,0.6625681878438423,1960.2960286112243
-12196.421946953225,-1912.8756055413867,2.083685030175088,0.6620504612996416,1961.4071269984554
-12029.381700753955,-1948.6905760050768,2.0834280837531973,0.6615327347554409,1962.5182253856863
-11862.341454554684,-1977.2110270418948,2.083171137331306,0.6610150082112403,1963.6293237729174
-11695.30120835541,-2005.7314780787137,2.082914190909415,0.6604972816670396,1964.7404221601485
-11528.260962156139,-2040.8541419535302,2.082657244487524,0.6599795551228389,1965.8515205473796
-11361.220715956868,-2076.878068043484,2.082400298065633,0.6594618285786382,1966.9626189346106
-11194.180469757597,-2103.5020635115693,2.082143351643742,0.6589441020344375,1968.0737173218417
-11027.140223558326,-2130.1260589796548,2.081886405221851,0.6584263754902369,1969.1848157090726
-10860.099977359056,-2156.7500544477407,2.0816294587999598,0.6579086489460362,1970.2959140963037
-10693.059731159785,-2186.968196629753,2.081372512378069,0.6573909224018354,1971.4070124835348
-10526.01948496051,-2211.124023535096,2.081115565956178,0.6568731958576347,1972.5181108707657
-10358.97923876124,-2234.876122814094,2.0808586195342866,0.656355469313434,1973.6292092579968
-10191.938992561969,-2258.6282220930916,2.0806016731123957,0.6558377427692333,1974.7403076452279
-10024.898746362698,-2284.2073993225094,2.080344726690505,0.6553200162250327,1975.8514060324587
-9857.858500163427,-2309.0842081193405,2.0800877802686135,0.654802289680832,1976.9625044196898
-9690.818253964157,-2331.1536181004267,2.0798308338467226,0.6542845631366313,1978.073602806921
-9523.778007764886,-2353.223028081513,2.0795738874248317,0.6537668365924306,1979.184701194152
-9356.737761565611,-2375.2924380625996,2.0793169410029404,0.6532491100482298,1980.295799581383
-9189.69751536634,-2397.6741682595684,2.0790599945810495,0.6527313835040292,1981.4068979686142
-9022.65726916707,-2424.389685199594,2.0788030481591586,0.6522136569598285,1982.517996355845
-8855.6170229678,-2446.127683705323,2.0785461017372673,0.6516959304156278,1983.6290947430762
-8688.576776768528,-2466.909775155958,2.0782891553153764,0.6511782038714271,1984.7401931303073
-8521.536530569258,-2487.691866606593,2.078032208893485,0.6506604773272264,1985.8512915175381
-8354.496284369983,-2511.9516266443256,2.077775262471594,0.6501427507830259,1986.9623899047692
